business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
YiSr-W5BBX6uXnhWPxk82Q,Hoffmann Brat Haus,801 State St,Santa Barbara,CA,93101,34.41958684,-119.6993474,4,417,0,"Beer Bar, Burgers, Belgian, Restaurants, Nightlife, German, Bars"
PkDCRPU7uLAQmoDIFdhlpA,Rockwell Printing,4850A Carpinteria Ave,Carpinteria,CA,93013,34.4003477,-119.5194367,5,11,1,"Graphic Design, Printing Services, Local Services, Professional Services"
KzzGpjfUs3DGkNGi46yoeA,Apple State Street,928 State St,Santa Barbara,CA,93101,34.42143,-119.7012912,2.5,235,1,"Shopping, Local Services, Electronics, Mobile Phone Accessories, Mobile Phone Repair, IT Services & Computer Repair, Mobile Phones"
jp9ahcbzF5wdNJPYWkUBhg,Medina Yard Care & Hauling,,Santa Barbara,CA,93120,34.42,-119.7,4.5,25,1,"Local Services, Junk Removal & Hauling, Home Services, Gardeners, Couriers & Delivery Services, Movers, Tree Services, Landscaping"
54oLdsGU9B8HxFTqCCqV-A,Via Maestra 42,3343 State St,Santa Barbara,CA,93105,34.44007621,-119.7363232,4.5,589,1,"Caterers, Italian, Restaurants, Delis, Event Planning & Services"
1cKlZ67ZTwZrEeDrsE6FIQ,Albertsons,5801 Calle Real,Goleta,CA,93117,34.440704,-119.8262627,3,39,1,"Food, Shopping, Grocery, Drugstores"
rhPB2yjB9cf3yJAGRmTKzQ,AT&T,3889 La Cumbre Plaza Ln,Santa Barbara,CA,93105,34.4390003,-119.7500655,3.5,27,0,"Shopping, Mobile Phones"
YfKBBH78cMFESSu2KKAIIQ,Al Williams Carburetor & Electric,215 W De La Guerra St,Santa Barbara,CA,93101,34.4167917,-119.7017872,3,8,1,"Automotive, Home Services, Auto Repair"
r8tU21scBflMxWiBESPtRQ,Shang Hai,830 N Milpas St,Santa Barbara,CA,93103,34.4300129,-119.6898256,4.5,200,1,"Restaurants, Chinese, Vegetarian"
B2Mpi0gW4-oFFVKkDpIxvg,Pattaya Thai Restaurant,5918 Hollister Ave,Goleta,CA,93117,34.4362684,-119.8295334,3.5,234,1,"Restaurants, Thai"
ADXXx_SZHQ2VshB7EX-S2A,Ana-Maria-Bridal Boutique,"4141 State St, Ste D",Santa Barbara,CA,93110,34.4400072,-119.7614548,4,52,1,"Bridal, Shopping"
WrSWNHQtupSvLQyt4pinmw,AutoZone Auto Parts,305 N Milpas St,Santa Barbara,CA,93103,34.4244722,-119.6831884,4.5,24,1,"Automotive, Auto Parts & Supplies"
OOlnM8jfJEBmSvapU9tP6A,Sage Hill Campground,5050 Paradise Rd,Santa Barbara,CA,93105,34.54706695,-119.7923434,4.5,6,1,"Hotels & Travel, Campgrounds"
AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,1007 Casitas Pass Rd,Carpinteria,CA,93013,34.3961718,-119.5143168,4,144,1,"Sandwiches, Restaurants"
RjOnk_W82F2brYtpDZ59MA,Cubaneo,418 State St,Santa Barbara,CA,93101,34.416527,-119.6945756,4,133,0,"Cuban, Restaurants, Bars, Sandwiches, Nightlife"
pAwXZDL5kTrBdbZr5hQs6A,"Ingrid Lawaty, D.M.D.","601 E Arrellaga St, Ste 203",Santa Barbara,CA,93103,34.4340328,-119.7024679,5,16,1,"Dentists, Oral Surgeons, Endodontists, Health & Medical"
UUsOgjn_TFaqbXlzgrwiPw,Kim Nails & Spa,4898 Hollister Ave,Santa Barbara,CA,93111,34.4366255,-119.7918173,3.5,62,1,"Beauty & Spas, Nail Salons"
qaW-xH2tjfG0bUisSSdfAA,Ala Mar Motel,102 W Cabrillo Blvd,Santa Barbara,CA,93101,34.4111834,-119.6908593,2,139,1,"Hotels, Event Planning & Services, Hotels & Travel"
5YKOs_VGFHgUv7DSMLaQeA,Finestra Cafe,15 E Figueroa St,Santa Barbara,CA,93101,34.4229976,-119.7027212,3,5,0,"Coffee & Tea, Restaurants, Food"
rZQqiElaeM7JO2rQAXHK2w,Jerry The Plumber,1521 San Miguel Ave,Santa Barbara,CA,93109,34.3991953,-119.715433,4.5,9,1,"Plumbing, Hydro-jetting, Water Heater Installation/Repair, Home Services, Local Services"
3tvi-OJ_-iK1ecjzSaH-oA,Hook And Press Donuts,15 East Figueroa St,Santa Barbara,CA,93101,34.42330203,-119.7028497,4.5,217,1,"Breakfast & Brunch, Coffee & Tea, Bakeries, Desserts, Donuts, Food, Restaurants"
nhOMsw22-rz9kXSKwBZYAQ,Miracle At The Funk Zone,"131 Anacapa St, Ste B",Santa Barbara,CA,93101,34.4144445,-119.6906718,4,8,0,"Restaurants, Pop-Up Restaurants, Bars, Cocktail Bars, Local Flavor, Nightlife"
ljbmEIJs2Ta1yGxt18YuhQ,Best Western Plus South Coast Inn,5620 Calle Real,Goleta,CA,93117,34.44194157,-119.8201023,3.5,129,1,"Event Planning & Services, Hotels, Hotels & Travel"
ztq4yuENNr6nNVb4vyTkpQ,J.Medina Landscaping &Hauling,,Goleta,CA,93117,34.4358294,-119.8276389,5,5,1,"Home Services, Junk Removal & Hauling, Landscaping, Local Services, Gardeners"
ounNupatqSOAuXuweSeqOA,iD Works,"310 E Cota St, Ste C",Santa Barbara,CA,93101,34.4210322,-119.6927864,5,10,1,"Screen Printing/T-Shirt Printing, Local Services, Shopping, Arts & Crafts, Professional Services, Embroidery & Crochet, Graphic Design"
q2Ao2HQyhvcT9UG-5-ZGYg,Captain Jack's Tours & Events,,Santa Barbara,CA,93101,34.420334,-119.7107494,4.5,310,1,"Active Life, Wineries, Tours, Horseback Riding, Arts & Entertainment, Food, Hotels & Travel, Event Planning & Services, Wine Tours, Rafting/Kayaking"
ukgdqjhgWXtt0poPFU1P7A,Leslie's,"3218 State St, Ste B",Santa Barbara,CA,93105,34.4407997,-119.7331639,4,10,1,"Home Services, Pool & Hot Tub Service, Hot Tub & Pool, Shopping, Hardware Stores, Home & Garden"
wifIOLejgz3r7l0jNQouCQ,"Benedetto Lynda, DDS","1165 Coast Village Rd, Ste I, Montecito Dental Group",Santa Barbara,CA,93108,34.4208791,-119.6457354,5,5,1,"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Oral Surgeons, Periodontists"
DbYJ2X3-weaVt5jJtUYFuA,Fairview Car Wash,42 N Fairview Ave,Goleta,CA,93117,34.4410631,-119.8302563,2.5,135,1,"Car Wash, Automotive, Gas Stations, Smog Check Stations, Auto Detailing"
hmbvg4OIT6Z5Sg1XvMeyZw,Economy Tree Service,"1187 Coast Village Rd, Ste 448",Montecito,CA,93108,34.420788,-119.644922,3.5,22,1,"Home Services, Gardeners, Tree Services"
diVn-3Oyagoj5EXYX6njCw,SiBelle Israel - Engel & Volkers,1323 State St,Santa Barbara,CA,93101,34.4246753,-119.706749,4.5,12,1,"Home Services, Real Estate Agents, Real Estate"
gUvG-W-02lg5M1RY6n8bkA,Lilsy Wood Fired Pizza,2840-B De La Vina St,Santa Barbara,CA,93105,34.437253,-119.726363,4,46,0,"Restaurants, Pizza"
SNIt_F2htbrbYaH-1dq9zw,Himalayan Taxi,,Santa Barbara,CA,93101,34.420334,-119.7107494,4,7,1,"Hotels & Travel, Transportation, Taxis"
dyQFlADA64Re7CfjBxMsag,Precision Auto Body,57 S Fairview Ave,Goleta,CA,93117,34.4381512,-119.8310026,5,119,1,"Auto Repair, Body Shops, Automotive"
fApb6LKfOdy5u7MP0hsHKg,Kyoto,3232 State St,Santa Barbara,CA,93105,34.4406669,-119.7338492,3.5,260,1,"Japanese, Restaurants, Sushi Bars, Vegetarian"
Hpjxc1XqCAeH29duBxdIQQ,Mark Nargi,,Santa Barbara,CA,93105,34.4208305,-119.6981901,5,36,1,"Party & Event Planning, Event Planning & Services, Personal Chefs, Caterers"
q2sbzd5Z7Bi8pkmCyr-Umw,C & L Heating and Air Conditioning,,Santa Barbara ,CA,93103,34.43800285,-119.680571,5,39,1,"Water Heater Installation/Repair, Home Services, Heating & Air Conditioning/HVAC"
dzn2eaSjiETmlRWMJPZzQQ,Garcia's Auto & Smog Repair,905 S Kellogg Ave,Goleta,CA,93117,34.4271036,-119.8252704,4.5,26,1,"Transmission Repair, Smog Check Stations, Automotive, Oil Change Stations, Auto Repair, Auto Parts & Supplies"
ZrHKiSzst8FcjK1w-JSeug,Joseph C Weber DDS,2411 Bath St,Santa Barbara,CA,93105,34.4316635,-119.7238762,4.5,8,1,"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"
tzR6CHZNmnXzADX-SoM2sQ,Grapeline Wine Tours,,Santa Barbara,CA,93105,34.4208305,-119.6981901,5,112,1,"Tours, Hotels & Travel, Wineries, Wine Tours, Arts & Entertainment, Food"
YPDKC49bAFHtaHuJLk4aAA,Massage Therapy Associates,,Santa Barbara,CA,93101,34.420334,-119.7107494,5,8,1,"Skin Care, Massage, Beauty & Spas, Health & Medical, Hair Salons, Massage Therapy"
bk6SDtm51z7GX4Czds4tUA,ARCO,1116 Casitas Pass Rd,Carpinteria,CA,93013,34.39630013,-119.5120347,2,21,1,"Gas Stations, Automotive"
H6AI-ESMQ3jcZwq0l6-xKw,The Area,732 State St,Santa Barbara,CA,93101,34.4194545,-119.6990365,4,14,0,"Shopping, Women's Clothing, Fashion"
YC7iG-sWlV8HzAZrARlfAA,US Post Office,400 Storke Rd,Goleta,CA,93199,34.42519,-119.866988,2.5,41,1,"Office Equipment, Public Services & Government, Post Offices, Local Services, Shipping Centers, Shopping"
0mUVD5sDXZjd66XwATN8XA,Phresh Teas,"5599 Hollister Ave, Unit B & C",Goleta,CA,93117,34.43563987,-119.8203959,4,103,1,"Bubble Tea, Restaurants, Taiwanese, Coffee & Tea, Food"
s-YfYglIa3MEnBEaCtcxQA,Uptown Barber Shop,4425 Hollister Ave,Santa Barbara,CA,93110,34.4397209,-119.7707452,4.5,56,1,"Barbers, Beauty & Spas"
zv_X_rMjwJ__sDvjPBVHyA,Blue Bee Jeans,925 State St,Santa Barbara,CA,93101,34.4210069,-119.7015452,3,17,0,"Men's Clothing, Fashion, Shopping"
7_xhzt0lODObLZaMUP_XLw,Audi Santa Barbara,"402 S Hope Ave, Ste B",Santa Barbara,CA,93105,34.4342634,-119.7463442,3,25,1,"Automotive, Car Dealers"
OFfJsY9KeOyelk46m_jzzw,Blue Tavern,119 State St,Santa Barbara,CA,93101,34.4133151,-119.6914508,4,137,0,"American (New), Restaurants, Peruvian"
jRovk1G99y8SNzlUX8N2zQ,Massage By Sharon,1520 State St,Santa Barbara,CA,93101,34.4268169,-119.7088035,4.5,40,1,"Health & Medical, Hair Removal, Waxing, Massage Therapy, Beauty & Spas, Eyelash Service"
oDnnlCOYpkMZwOv0oFSp4A,Truong & Company Jeweler,2 E De La Guerra St,Santa Barbara,CA,93101,34.4198905,-119.6992857,5,58,1,"Local Services, Jewelry, Shopping, Jewelry Repair"
9dYarThtZVX4PvmtnFIrxA,Mother Stearns Candy,"219 Stearns Wharf, #B",Santa Barbara,CA,93101,34.4098797,-119.6855073,3,41,1,"Specialty Food, Candy Stores, Food"
RvkVcX2QXMv4E67j68r5OA,Warrior Taxi,209 S Voluntario St,Santa Barbara,CA,93103,34.4216429,-119.6736276,1.5,14,1,"Taxis, Transportation, Hotels & Travel"
W_PFybHXkVnhgh1-_zbQDw,Charles Brewer - Cal Coast Realty,"219 W Carrillo St, Ste B",Santa Barbara,CA,93101,34.4185857,-119.7046851,3.5,6,1,"Real Estate Services, Real Estate, Real Estate Agents, Home Services"
wKOD2ZWMpiJcdSswRXVuRA,L&L Hawaiian Barbeque,"7127 Hollister Ave, Ste 21",Goleta,CA,93117,34.42840604,-119.876541,3.5,144,1,"Restaurants, Barbeque, Hawaiian"
PtaFDKkhxSjcXz6dVM0uLw,Deux Bakery,824 Reddick St,Santa Barbara,CA,93103,34.4253387,-119.6849868,4.5,48,1,"Bakeries, Food, Desserts"
la6QlISZ0karI-TBNnkZmQ,805 Rolfing and Massage,"903 State St, Ste 211",Santa Barbara,CA,93101,34.4206011,-119.7011009,5,50,1,"Beauty & Spas, Massage Therapy, Health & Medical, Massage"
MhoYXzVBCGGAmrytPDSXpg,Bikini Factory,"2275 Ortega Hill Rd, Ste B",Summerland,CA,93067,34.4215736,-119.6012172,4.5,22,1,"Fashion, Shopping, Women's Clothing"
ilNB7XzTdl_845TXippB7w,Murphy’s Vinyl Shack,977 Linden Ave,Carpinteria,CA,93013,34.3988145,-119.5187066,4.5,16,1,"Shopping, Local Flavor, Vinyl Records, Books, Mags, Music & Video"
5_CTlqnty0fQUi1jkVq65g,Michele Herrera - RPM Mortgage,319 East Carrillo St,Santa Barbara,CA,93108,34.425774,-119.6982219,5,19,1,"Real Estate Services, Mortgage Lenders, Home Services, Real Estate, Financial Services, Mortgage Brokers"
5skL69RhjE0byYLjyqVG5w,Santa Barbara Inn,901 E Cabrillo Blvd,Santa Barbara,CA,93103,34.41716808,-119.6725323,4,180,1,"Event Planning & Services, Hotels, Hotels & Travel"
oFvqMNOm6NdEoMW7G-ReFw,CVS Pharmacy,189 S Tpke Rd,Goleta,CA,93111,34.4377,-119.7915,2,49,1,"Pharmacy, Convenience Stores, Shopping, Drugstores, Food, Health & Medical"
fsq25qCrUyXQqmLfcANl9w,Studio One Hair Design,3530 State St,Santa Barbara,CA,93105,34.4406337,-119.7394709,3.5,15,1,"Hair Salons, Beauty & Spas"
yghgUguk26YykduF52CDdg,Chamomile Cafe & Bakery,915 Linden Ave,Carpinteria,CA,93013,34.398644,-119.519186,3,12,0,"Food, Bakeries, Restaurants, Vegan, American (New)"
ATgIyaH4LocXoiQ9LngGwg,Goodland Barber Shop,7320 Hollister Ave,Goleta,CA,93117,34.4305419,-119.882367,4,72,1,"Beauty & Spas, Hair Salons, Barbers"
kyX6GgYDlgS7mH2vPZ22AQ,"Alexandra Rogers, MD",4151 Foothill Rd,Santa Barbara,CA,93110,34.4501548,-119.7601048,5,10,1,"Urologists, Doctors, Health & Medical"
VWyHkQqZNj8wwO9XeLZj2A,Absolute Cab,,Santa Barbara,CA,93105,34.4208305,-119.6981901,3.5,16,0,"Transportation, Taxis, Hotels & Travel"
RcAv4B2kZgmb-igVKDvcJQ,Tammy Dobrotin - State Farm Insurance Agent,"3015 State St, Ste C",Santa Barbara,CA,93105,34.4401148,-119.7289067,4.5,20,1,"Financial Services, Home & Rental Insurance, Life Insurance, Financial Advising, Auto Insurance, Insurance"
t4pRiKo2ZW7bb9ikT5uxSw,Fish Window Cleaning,933 Castillo St,Santa Barbara,CA,93101,34.4167832,-119.7062243,4.5,8,1,"Home Services, Window Washing"
tc5K4YpRRZyBHG8a05Kgbg,Aesthetic Center for Plastic Surgery,"5333 Hollister Ave, Ste 195",Santa Barbara,CA,93111,34.4347012,-119.8099994,4.5,12,1,"Skin Care, Plastic Surgeons, Beauty & Spas, Cosmetic Surgeons, Health & Medical, Dermatologists, Doctors"
PpTYYBK2b0Y6Dn6MBlsh8A,Crazy Good Bread Co.,"4191 Carpinteria Ave, Ste 12",Carpinteria,CA,93013,34.4037937,-119.5337313,4,9,0,"Food, Bakeries"
CiM8YtJW-olNgQYLQK2HsA,Fast Lane Oil Change,402 N Milpas St,Santa Barbara,CA,93103,34.4257086,-119.6839171,2.5,8,0,"Automotive, Auto Repair"
ak-RiYgUZzM_90c8ONWFzw,Burgundy Blue Photography,1100 Anacapa St,Santa Barbara,CA,93101,34.4241261,-119.7022869,5,174,1,"Professional Services, Event Planning & Services, Photographers, Event Photography, Nightlife, Graphic Design, Photography Stores & Services, Session Photography, Shopping"
PgtqA056auCp5EbcZMbXPQ,Trattoria Mollie,1250 Coast Village Rd,Santa Barbara,CA,93108,34.4213978,-119.6423909,3.5,204,0,"Food, Restaurants, Desserts, Wine Bars, Bars, Italian, Nightlife"
_urnEsYdKg1wt057-8yA9Q,Globe,18 E Cota St,Santa Barbara,CA,93101,34.4182166,-119.6961201,4,54,0,"Bars, Pubs, Lounges, Tapas/Small Plates, Nightlife, Comfort Food, Restaurants"
aZF_j037W3AhvKKbXGdIQw,Violette Bakeshop,,Santa Barbara,CA,93101,34.420334,-119.7107494,5,15,1,"Food, Bakeries"
j4xECU8RJb3zpanu3RSpmw,Santa Barbara Auto Group,402 S Hope Ave,Santa Barbara,CA,93105,34.4342764,-119.7464948,4,117,1,"Car Dealers, Automotive, Auto Repair"
v2L2HnZzYvHPgFcVBg2TUw,Summerland Inn,2161 Ortega Hill Rd,Summerland,CA,93067,34.421595,-119.6045685,2,56,1,"Hotels, Hotels & Travel, Bed & Breakfast, Event Planning & Services"
Aa7K3kB9NSstXVeoWl8BDg,SBIFF Riviera Theatre,2044 Alameda Padre Serra,Santa Barbara,CA,93103,34.438937,-119.707008,3.5,26,1,"Cinema, Arts & Entertainment"
cyaDjqjhtRbpd5Og5dFoZg,Boondocks,4444 Hollister Ave,Santa Barbara,CA,93110,34.4401347,-119.7718503,2.5,5,0,"Nightlife, Restaurants, Bars, Dive Bars, Cocktail Bars, Burgers, Mexican"
kHUo6Xbmrhyl_5yOC54lAQ,Social Cycle,120 Gray Ave,Santa Barbara,CA,93101,34.41631383,-119.688944,5,64,1,"Tours, Bar Crawl, Nightlife, Event Planning & Services, Party Bike Rentals, Hotels & Travel"
VlWRH24coePpojejYX25Ag,Santa Barbara Tennis Club,2375 Foothill Rd,Santa Barbara,CA,93105,34.4458101,-119.7070246,4,5,1,"Tennis, Active Life"
1MwCF9XN-ayo9sQcQhCdpg,Outfooters,136 S Hope Ave,Santa Barbara,CA,93105,34.4370179,-119.7482289,3,5,0,"Sports Wear, Shoe Stores, Shopping, Sporting Goods, Fashion"
dUbzFYa573N7etOXrv5pUg,The Koto Group,,Santa Barbara,CA,93150,34.44,-119.63,1.5,34,1,"Home Services, Real Estate, Property Management"
_K4wZTeVvtEfddcPWwa5WQ,"Valeska Barney, DDS","4141 State St, Ste E7",Santa Barbara,CA,93110,34.439368,-119.7615611,4.5,6,1,"Dentists, Health & Medical, Oral Surgeons, Endodontists, Pediatric Dentists, General Dentistry"
JXfiGIxcbKoi1l_Zoc9xzg,Ruth Ann Bowe - Village Properties,1436 State St,Santa Barbara,CA,93101,34.426008,-119.7075338,5,8,1,"Real Estate Services, Real Estate, Real Estate Agents, Home Services"
Gj6qT1khVT0h0gHGuKeHxQ,Rice Garden,"1180 University Ctr, Bldg 252",Santa Barbara,CA,93106,34.41497324,-119.8405194,3.5,5,0,"Fast Food, Caterers, Chinese, Szechuan, Event Planning & Services, Restaurants"
tiSIiacOzflrMMwJEXVFIA,Dunkin',3771 State St,Santa Barbara,CA,93105,34.44028557,-119.7457746,3,93,0,"Bakeries, Coffee & Tea, Donuts, Food"
2GiqDUNiTt5__ixRbzbqFw,Santa Barbara Harbor & Seafood Festival,141-153 Harbor Way,Santa Barbara,CA,93109,34.40351936,-119.6938348,4.5,22,1,"Food, Local Flavor, Seafood, Arts & Entertainment, Shopping, Festivals, Restaurants, Arts & Crafts"
kAGknILVe6xCv9a2uc5JHw,Subway,1009 Casitas Pass Rd,Carpinteria,CA,93013,34.39613738,-119.5142704,2,25,1,"Restaurants, Fast Food, Sandwiches, Breakfast & Brunch"
6m4A_ciUZn1G302yx1YV1w,Santa Barbara Public Market,38 W Victoria St,Santa Barbara,CA,93101,34.42360505,-119.7069126,4,270,1,"Specialty Food, Grocery, Farmers Market, Shopping, Restaurants, Public Markets, Local Flavor, Food"
T6hd8GrA8chqmy7dt3l_Lw,Pearl Bay,912 De La Vina St,Santa Barbara,CA,93101,34.4193812,-119.7029531,5,10,1,"Home Inspectors, Home Decor, Contractors, Roofing, Damage Restoration, Shopping, Home Services, Public Services & Government, Home & Garden"
3TtUXEH7-spv0A1-eqHTHA,Appellation Wine Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,5,46,1,"Tasting Classes, Education, Wine Tasting Classes, Hotels & Travel, Tours, Wine Tours"
2CqQ3Tnvj7h0rw84WEEjMw,Killer B's BBQ Bar and Grill,718 State St,Santa Barbara,CA,93101,34.4192106,-119.6984337,4,191,0,"Sports Bars, Restaurants, Nightlife, Bars, Food, Barbeque, American (Traditional)"
eanjvgtX8b-m_zgkO0YBDg,Tamara's Catering,22 W Mission St,Santa Barbara,CA,93101,34.4304998,-119.7156407,4.5,19,1,"Caterers, Food, Event Planning & Services"
wtEgueguwMSfHsmuFnS42w,Bryant & Sons,812 State St,Santa Barbara,CA,93101,34.4201602,-119.6998413,4,36,1,"Jewelry, Shopping, Watches"
QvhFvOAnOEtd6dy61BnC9A,"Marc H Bienstock, DDS, MD",9 E Pedregosa St,Santa Barbara,CA,93101,34.430418,-119.7133062,5,18,1,"Dentists, Oral Surgeons, Health & Medical, Doctors, General Dentistry"
iFlEWAwE1MwcXREzgLNIsQ,Pick Up Stix,5701 Calle Real,Goleta,CA,93117,34.4407742,-119.8235513,3.5,8,0,"Chinese, Restaurants, Fast Food"
S4wbWBuZARsaswLDfByAJQ,The Shade Store,635 State St,Santa Barbara,CA,93101,34.4184661,-119.6980948,4.5,10,1,"Home Services, Shades & Blinds"
9xDOquEskrcoo_K-AkaQrg,Jennifer Henry - The Acupuncture Lady,1815 State St,Santa Barbara,CA,93101,34.4292275,-119.7128486,4.5,13,1,"Traditional Chinese Medicine, Acupuncture, Health & Medical"
kcL3D2xK9_1Uyj8zRZMyvQ,CVS Pharmacy,2973 State St,Santa Barbara,CA,93105,34.43956508,-119.727869,2,66,1,"Convenience Stores, Drugstores, Health & Medical, Shopping, Pharmacy, Food"
c12V0ARL6jmrmge1ZPf9WA,Ralphs Fresh Fare,100 W Carrillo St,Santa Barbara,CA,93101,34.4199481,-119.7041816,2,112,1,"Drugstores, Shopping, Grocery, Food"
uXQPXEamcmGQcGyHJoQ8rA,Carpinteria Surf 'N' Suds Beer Festival,Carpinteria State Beach,Carpinteria,CA,93013,34.40037672,-119.5203872,5,10,1,"Arts & Entertainment, Breweries, Food, Festivals"
FlmRcGv-PrBuRlnv20p_lw,Tina's Salon,201 S Milpas St,Santa Barbara,CA,93103,34.4199256,-119.6758383,3.5,106,1,"Skin Care, Hair Removal, Nail Salons, Beauty & Spas, Waxing"
z9Hwugqo1VIn2v0C0JfiSA,Bickford Larry OD,"3324 State St, Ste J",Santa Barbara,CA,93105,34.4407028,-119.7352194,3.5,6,1,"Optometrists, Health & Medical"
lNqjfEdHh2zuNArHJWaqbg,Le Reve Organic Day  Spa & Boutique,21 W Gutierrez St,Santa Barbara,CA,93101,34.4150989,-119.694707,4,97,1,"Hair Removal, Beauty & Spas, Day Spas, Health & Medical, Skin Care, Massage, Spray Tanning, Float Spa, Laser Hair Removal, Eyelash Service, Tanning"
dkknmgSHWyVaahT8u4ikZw,Catering Connection,"512 Laguna St, Ste A",Santa Barbara,CA,93101,34.4217208,-119.6911655,5,48,1,"Caterers, Event Planning & Services, Food, Specialty Food, Party & Event Planning, Wedding Planning"
KSYONgGtrK0nKXfroB-bwg,Loquita,202 State St,Santa Barbara,CA,93101,34.41420411,-119.6916436,4.5,914,1,"Event Planning & Services, Nightlife, Tapas Bars, Spanish, Modern European, Bars, Cocktail Bars, Seafood, Venues & Event Spaces, Restaurants"
Qfb1ZgV43eHTZeR4x5fAUA,Verdé,532 State St,Santa Barbara,CA,93101,34.4174763,-119.6960563,3,8,0,"Spanish, Tapas/Small Plates, Tex-Mex, Restaurants, American (New), American (Traditional), Mexican"
piCcIWfygu2z2ym2As3VPg,A-American Self Storage,"1 N Calle Cesar Chavez, Ste 120",Santa Barbara,CA,93103,34.4179633,-119.6834139,4,14,1,"Local Services, Self Storage"
uAoNCSFNybnz_9-xzLL1Tw,ARCO,1935 State St,Santa Barbara,CA,93101,34.430436,-119.7147708,2,17,1,"Automotive, Gas Stations"
GuzbBFraIq-fbkjfvaTRvg,Mesa Verde,1919 Cliff Dr,Santa Barbara,CA,93109,34.4013485,-119.7230803,4.5,1796,1,"Garage Door Services, Restaurants, Live/Raw Food, Food, Home Services, Mediterranean, Keys & Locksmiths, Burgers, Vegetarian, Juice Bars & Smoothies, Vegan, Salad"
A-_GjL5P2ry5OD6WgjhDPA,Captain Fatty's Brewery,"6489 Calle Real, Ste D",Goleta,CA,93117,34.439349,-119.851617,4.5,110,1,"Food, Breweries"
xnHscNRBOXYdiBifcVa4eA,Sol Seek Yoga Studio,25 E De La Guerra St,Santa Barbara,CA,93101,34.4205785,-119.6989153,4.5,63,1,"Yoga, Active Life, Fitness & Instruction"
383ud1JzCtmjkhYBk5msjQ,Santa Barbara Smiles,"1412 San Andres St, Ste D",Santa Barbara,CA,93101,34.4182316,-119.7151615,4.5,9,1,"Dentists, Oral Surgeons, Cosmetic Dentists, Health & Medical, Orthodontists, General Dentistry"
S_dw8B_N8sZHxxdBlsUC_g,Lawson & Fisher Chiropractic,25 E Arrellaga St,Santa Barbara,CA,93101,34.4279804,-119.7089959,5,17,1,"Health & Medical, Diagnostic Imaging, Chiropractors, Diagnostic Services, Fitness & Instruction, Active Life, Gyms, Massage Therapy"
ODvaMIpjD6bHiwQ9-kmECw,Vices & Spices From Around the World,3558 State St,Santa Barbara,CA,93105,34.4404899,-119.7398757,4.5,81,1,"Restaurants, Coffee & Tea, Food"
qSSmaL8cAs0b_Ti1-eCJlg,Smog-It,502 E Haley St,Santa Barbara,CA,93103,34.4220875,-119.6895523,3,41,1,"Smog Check Stations, Auto Repair, Automotive"
2BhLkfT2Yd5R27aJFAnp2A,Contented Cat,1016 E Montecito St,Santa Barbara,CA,93103,34.4258057,-119.6810377,3.5,10,1,"Pets, Pet Services, Pet Sitting"
HZtw3xIXu7DEpyZXECNG4A,Barricade Pest Control,,Santa Barbara,CA,93121,34.42,-119.7,5,8,1,"Local Services, Pest Control"
cmm6BmxVPcwcAOC9gQxT0g,Giessinger Winery By the Sea,210 State St,Santa Barbara,CA,93101,34.4141772,-119.6918671,3,93,0,"Arts & Entertainment, Wineries, Food"
OoaF0LkGfG7bDQPnq68kpg,Hope Ranch Apartments,3999 Via Lucero,Santa Barbara,CA,93110,34.4416107,-119.7549915,3,11,1,"Home Services, Apartments, Real Estate"
VAZKktsNjkBx56jL0SrlWA,Mission Pool Tables & Games,"26 W Mission St, Ste 1",Santa Barbara,CA,93101,34.42064485,-119.707224,4,7,1,"Furniture Stores, Tabletop Games, Antiques, Pool & Billiards, Home & Garden, Hobby Shops, Shopping"
LszNNWHn3YiQ0XEtXOkaRA,"Walter C Dukes, DDS","1809 Cliff Dr, Ste D",Santa Barbara,CA,93109,34.401013,-119.720607,5,27,1,"General Dentistry, Dentists, Health & Medical, Oral Surgeons, Cosmetic Dentists"
z60bso_vtRiKL3H2SJyzUw,Med Center,2954 State St,Santa Barbara,CA,93105,34.4405714,-119.7266406,2,126,1,"Family Practice, Doctors, Urgent Care, Medical Centers, Health & Medical"
xkS_mRHVHuX0ko6kVIyBdA,Masala Spice Indian Cuisine,5796 Calle Real,Goleta,CA,93117,34.4416666,-119.8257605,4,245,1,"Vegan, Vegetarian, Restaurants, Indian"
piu_XxmLEgW2mZXn0FNyuA,Charming Nails,1824 Cliff Dr,Santa Barbara,CA,93109,34.4017155,-119.7212704,3,49,1,"Beauty & Spas, Nail Salons"
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,230 E Victoria St,Santa Barbara,CA,93101,34.427135,-119.702428,4,51,0,"Restaurants, Vegetarian, French, Vegan, Seafood, Asian Fusion, Gluten-Free, American (New)"
MHX8CzZoD3_vCU7Hfw-Hlg,California Lemon Festival,7050 Phelps Rd,Goleta,CA,93117,34.42578483,-119.874118,2.5,6,1,"Festivals, Arts & Entertainment"
jvYlYQ5Ib8M4nD7oIcuQ-A,Yardi Systems,,Goleta,CA,93117,34.432764,-119.8442803,1.5,6,1,"Professional Services, Software Development"
